Periodo;ComunidadesAutonomas;TipoAlojamiento;TipoResidente;Pernoctaciones;Viajero
1/02/2024; Comunidad Foral de Navarra;Alojamientos de Turismo Rural;Residentes en el Extranjero;752;411
1/02/2024; Comunidad Foral de Navarra;Alojamientos de Turismo Rural;Residentes en Espana;11186;4753
1/02/2024; Comunidad Foral de Navarra;Apartamentos Turisticos;Residentes en el Extranjero;6574;1578
1/02/2024; Comunidad Foral de Navarra;Apartamentos Turisticos;Residentes en Espana;15723;6318
1/02/2024; Comunidad Foral de Navarra;Campings;Residentes en el Extranjero;329;303
1/02/2024; Comunidad Foral de Navarra;Campings;Residentes en Espana;4021;1250
1/02/2024; Comunidad Foral de Navarra;Hotelera;Residentes en el Extranjero;19065;9885
1/02/2024; Comunidad Foral de Navarra;Hotelera;Residentes en Espana;74211;44299
1/02/2024; Pais Vasco;Albergues;Residentes en el Extranjero;9651;6271
1/02/2024; Pais Vasco;Albergues;Residentes en Espana;21819;12500
1/02/2024; Pais Vasco;Alojamientos de Turismo Rural;Residentes en el Extranjero;3403;1250
1/02/2024; Pais Vasco;Alojamientos de Turismo Rural;Residentes en Espana;13282;5815
1/02/2024; Pais Vasco;Apartamentos Turisticos;Residentes en el Extranjero;15209;3517
1/02/2024; Pais Vasco;Apartamentos Turisticos;Residentes en Espana;27710;7860
1/02/2024; Pais Vasco;Campings;Residentes en el Extranjero;5552;2656
1/02/2024; Pais Vasco;Campings;Residentes en Espana;3917;1095
1/02/2024; Pais Vasco;Hotelera;Residentes en el Extranjero;140657;73281
1/02/2024; Pais Vasco;Hotelera;Residentes en Espana;256306;145970
1/02/2024; La Rioja;Albergues;Residentes en el Extranjero;107;100
1/02/2024; La Rioja;Albergues;Residentes en Espana;1556;1100
1/02/2024; La Rioja;Alojamientos de Turismo Rural;Residentes en el Extranjero;459;217
1/02/2024; La Rioja;Alojamientos de Turismo Rural;Residentes en Espana;2038;1091
1/02/2024; La Rioja;Apartamentos Turisticos;Residentes en el Extranjero;764;228
1/02/2024; La Rioja;Apartamentos Turisticos;Residentes en Espana;4667;1918
1/02/2024; La Rioja;Campings;Residentes en el Extranjero;926;552
1/02/2024; La Rioja;Campings;Residentes en Espana;3125;805
1/02/2024; La Rioja;Hotelera;Residentes en el Extranjero;7120;4077
1/02/2024; La Rioja;Hotelera;Residentes en Espana;50040;28883
1/02/2024; Ceuta;Hotelera;Residentes en el Extranjero;3271;1684
1/02/2024; Ceuta;Hotelera;Residentes en Espana;5059;2010
1/02/2024; Melilla;Hotelera;Residentes en el Extranjero;1152;709
1/02/2024; Melilla;Hotelera;Residentes en Espana;7747;3143
1/03/2024; Andalucia;Albergues;Residentes en el Extranjero;50392;21335
1/03/2024; Andalucia;Albergues;Residentes en Espana;73564;23481
1/03/2024; Andalucia;Alojamientos de Turismo Rural;Residentes en el Extranjero;42494;8989
1/03/2024; Andalucia;Alojamientos de Turismo Rural;Residentes en Espana;54173;21974
1/03/2024; Andalucia;Apartamentos Turisticos;Residentes en el Extranjero;474672;104200
1/03/2024; Andalucia;Apartamentos Turisticos;Residentes en Espana;312805;110183
1/03/2024; Andalucia;Campings;Residentes en el Extranjero;253909;50003
1/03/2024; Andalucia;Campings;Residentes en Espana;222759;42803
1/03/2024; Andalucia;Hotelera;Residentes en el Extranjero;2303458;750108
1/03/2024; Andalucia;Hotelera;Residentes en Espana;1902651;865895
1/03/2024; Aragon;Albergues;Residentes en el Extranjero;107;59
1/03/2024; Aragon;Albergues;Residentes en Espana;14646;6701
1/03/2024; Aragon;Alojamientos de Turismo Rural;Residentes en el Extranjero;2864;947
1/03/2024; Aragon;Alojamientos de Turismo Rural;Residentes en Espana;51056;18638
1/03/2024; Aragon;Apartamentos Turisticos;Residentes en el Extranjero;9817;2155
1/03/2024; Aragon;Apartamentos Turisticos;Residentes en Espana;41040;15571
1/03/2024; Aragon;Campings;Residentes en el Extranjero;8387;4159
1/03/2024; Aragon;Campings;Residentes en Espana;49230;17179
1/03/2024; Aragon;Hotelera;Residentes en el Extranjero;82111;40766
1/03/2024; Aragon;Hotelera;Residentes en Espana;447017;224096
1/03/2024; Principado de Asturias;Albergues;Residentes en el Extranjero;1516;1219
1/03/2024; Principado de Asturias;Albergues;Residentes en Espana;6498;3011
1/03/2024; Principado de Asturias;Alojamientos de Turismo Rural;Residentes en el Extranjero;6419;1958
1/03/2024; Principado de Asturias;Alojamientos de Turismo Rural;Residentes en Espana;51030;20126
1/03/2024; Principado de Asturias;Apartamentos Turisticos;Residentes en el Extranjero;361;103
1/03/2024; Principado de Asturias;Apartamentos Turisticos;Residentes en Espana;20734;5761
1/03/2024; Principado de Asturias;Campings;Residentes en el Extranjero;2409;1217
1/03/2024; Principado de Asturias;Campings;Residentes en Espana;22494;5129
1/03/2024; Principado de Asturias;Hotelera;Residentes en el Extranjero;38600;18750
1/03/2024; Principado de Asturias;Hotelera;Residentes en Espana;236085;121197
1/03/2024; Illes Balears;Albergues;Residentes en el Extranjero;5565;2640
1/03/2024; Illes Balears;Albergues;Residentes en Espana;3273;1390
1/03/2024; Illes Balears;Alojamientos de Turismo Rural;Residentes en el Extranjero;65986;20919
1/03/2024; Illes Balears;Alojamientos de Turismo Rural;Residentes en Espana;12315;6281
1/03/2024; Illes Balears;Apartamentos Turisticos;Residentes en el Extranjero;83733;16319
1/03/2024; Illes Balears;Apartamentos Turisticos;Residentes en Espana;21629;6251
1/03/2024; Illes Balears;Hotelera;Residentes en el Extranjero;1380150;270532
1/03/2024; Illes Balears;Hotelera;Residentes en Espana;306085;103570
1/03/2024; Canarias;Albergues;Residentes en el Extranjero;12781;3012
1/03/2024; Canarias;Albergues;Residentes en Espana;2129;715
1/03/2024; Canarias;Alojamientos de Turismo Rural;Residentes en el Extranjero;30258;6761
1/03/2024; Canarias;Alojamientos de Turismo Rural;Residentes en Espana;7930;2577
1/03/2024; Canarias;Apartamentos Turisticos;Residentes en el Extranjero;2223513;274663
1/03/2024; Canarias;Apartamentos Turisticos;Residentes en Espana;182876;41017
1/03/2024; Canarias;Campings;Residentes en el Extranjero;2129;767
1/03/2024; Canarias;Campings;Residentes en Espana;5346;2291
1/03/2024; Canarias;Hotelera;Residentes en el Extranjero;5809262;830341
1/03/2024; Canarias;Hotelera;Residentes en Espana;570354;160044
1/03/2024; Cantabria;Alojamientos de Turismo Rural;Residentes en el Extranjero;3169;1722
1/03/2024; Cantabria;Alojamientos de Turismo Rural;Residentes en Espana;39469;16292
1/03/2024; Cantabria;Apartamentos Turisticos;Residentes en el Extranjero;4819;1078
1/03/2024; Cantabria;Apartamentos Turisticos;Residentes en Espana;32187;9467
1/03/2024; Cantabria;Campings;Residentes en el Extranjero;9461;3362
1/03/2024; Cantabria;Campings;Residentes en Espana;53372;10530
1/03/2024; Cantabria;Hotelera;Residentes en el Extranjero;33174;17332
1/03/2024; Cantabria;Hotelera;Residentes en Espana;160585;82445
1/03/2024; Castilla y Leon;Albergues;Residentes en el Extranjero;29198;24995
1/03/2024; Castilla y Leon;Albergues;Residentes en Espana;47509;20276
1/03/2024; Castilla y Leon;Alojamientos de Turismo Rural;Residentes en el Extranjero;10915;3993
1/03/2024; Castilla y Leon;Alojamientos de Turismo Rural;Residentes en Espana;161359;66606
1/03/2024; Castilla y Leon;Apartamentos Turisticos;Residentes en el Extranjero;6745;2941
1/03/2024; Castilla y Leon;Apartamentos Turisticos;Residentes en Espana;51566;22789
1/03/2024; Castilla y Leon;Campings;Residentes en el Extranjero;12257;8127
1/03/2024; Castilla y Leon;Campings;Residentes en Espana;33551;13415
1/03/2024; Castilla y Leon;Hotelera;Residentes en el Extranjero;120201;71254
1/03/2024; Castilla y Leon;Hotelera;Residentes en Espana;565483;316296
1/03/2024; Castilla - La Mancha;Albergues;Residentes en el Extranjero;215;108
1/03/2024; Castilla - La Mancha;Albergues;Residentes en Espana;7983;2458
1/03/2024; Castilla - La Mancha;Alojamientos de Turismo Rural;Residentes en el Extranjero;2331;1318
1/03/2024; Castilla - La Mancha;Alojamientos de Turismo Rural;Residentes en Espana;77984;33341
1/03/2024; Castilla - La Mancha;Apartamentos Turisticos;Residentes en el Extranjero;2561;564
1/03/2024; Castilla - La Mancha;Apartamentos Turisticos;Residentes en Espana;31242;9559
1/03/2024; Castilla - La Mancha;Campings;Residentes en el Extranjero;4257;1757
1/03/2024; Castilla - La Mancha;Campings;Residentes en Espana;19393;7214
1/03/2024; Castilla - La Mancha;Hotelera;Residentes en el Extranjero;53603;32105
1/03/2024; Castilla - La Mancha;Hotelera;Residentes en Espana;273705;152609
1/03/2024; Cataluna;Albergues;Residentes en el Extranjero;49936;19245
1/03/2024; Cataluna;Albergues;Residentes en Espana;43921;16519
1/03/2024; Cataluna;Alojamientos de Turismo Rural;Residentes en el Extranjero;7541;2413
1/03/2024; Cataluna;Alojamientos de Turismo Rural;Residentes en Espana;92891;39228
1/03/2024; Cataluna;Apartamentos Turisticos;Residentes en el Extranjero;118870;23934
1/03/2024; Cataluna;Apartamentos Turisticos;Residentes en Espana;146555;34443
1/03/2024; Cataluna;Campings;Residentes en el Extranjero;203768;58160
1/03/2024; Cataluna;Campings;Residentes en Espana;673359;208038
1/03/2024; Cataluna;Hotelera;Residentes en el Extranjero;2430473;913494
1/03/2024; Cataluna;Hotelera;Residentes en Espana;1262466;623333
1/03/2024; Comunitat Valenciana;Albergues;Residentes en el Extranjero;23742;10720
1/03/2024; Comunitat Valenciana;Albergues;Residentes en Espana;20589;7514
1/03/2024; Comunitat Valenciana;Alojamientos de Turismo Rural;Residentes en el Extranjero;3935;1601
1/03/2024; Comunitat Valenciana;Alojamientos de Turismo Rural;Residentes en Espana;28193;12738
1/03/2024; Comunitat Valenciana;Apartamentos Turisticos;Residentes en el Extranjero;438515;75980
1/03/2024; Comunitat Valenciana;Apartamentos Turisticos;Residentes en Espana;222506;62653
1/03/2024; Comunitat Valenciana;Campings;Residentes en el Extranjero;579293;53074
1/03/2024; Comunitat Valenciana;Campings;Residentes en Espana;241027;60646
1/03/2024; Comunitat Valenciana;Hotelera;Residentes en el Extranjero;1234081;343937
1/03/2024; Comunitat Valenciana;Hotelera;Residentes en Espana;1204867;459596
1/03/2024; Extremadura;Albergues;Residentes en el Extranjero;198;129
1/03/2024; Extremadura;Albergues;Residentes en Espana;2672;1358
1/03/2024; Extremadura;Alojamientos de Turismo Rural;Residentes en el Extranjero;7672;3538
1/03/2024; Extremadura;Alojamientos de Turismo Rural;Residentes en Espana;47995;19271
1/03/2024; Extremadura;Apartamentos Turisticos;Residentes en el Extranjero;4431;2348
1/03/2024; Extremadura;Apartamentos Turisticos;Residentes en Espana;35625;17371
1/03/2024; Extremadura;Campings;Residentes en el Extranjero;5462;2473
1/03/2024; Extremadura;Campings;Residentes en Espana;12521;3926
1/03/2024; Extremadura;Hotelera;Residentes en el Extranjero;29489;19066
1/03/2024; Extremadura;Hotelera;Residentes en Espana;195567;103026
1/03/2024; Galicia;Albergues;Residentes en el Extranjero;28045;23072
1/03/2024; Galicia;Albergues;Residentes en Espana;48661;44576
1/03/2024; Galicia;Alojamientos de Turismo Rural;Residentes en el Extranjero;3385;2314
1/03/2024; Galicia;Alojamientos de Turismo Rural;Residentes en Espana;15462;8582
1/03/2024; Galicia;Apartamentos Turisticos;Residentes en el Extranjero;7884;2401
1/03/2024; Galicia;Apartamentos Turisticos;Residentes en Espana;29772;12937
1/03/2024; Galicia;Campings;Residentes en el Extranjero;1876;1309
1/03/2024; Galicia;Campings;Residentes en Espana;9073;5323
1/03/2024; Galicia;Hotelera;Residentes en el Extranjero;122554;70182
1/03/2024; Galicia;Hotelera;Residentes en Espana;439858;234520
1/03/2024; Comunidad de Madrid;Albergues;Residentes en el Extranjero;89922;37791
1/03/2024; Comunidad de Madrid;Albergues;Residentes en Espana;35940;18969
1/03/2024; Comunidad de Madrid;Alojamientos de Turismo Rural;Residentes en el Extranjero;1156;595
1/03/2024; Comunidad de Madrid;Alojamientos de Turismo Rural;Residentes en Espana;19211;10214
1/03/2024; Comunidad de Madrid;Apartamentos Turisticos;Residentes en el Extranjero;133284;35565
1/03/2024; Comunidad de Madrid;Apartamentos Turisticos;Residentes en Espana;92957;33113
1/03/2024; Comunidad de Madrid;Campings;Residentes en el Extranjero;6186;2354
1/03/2024; Comunidad de Madrid;Campings;Residentes en Espana;64574;19444
1/03/2024; Comunidad de Madrid;Hotelera;Residentes en el Extranjero;1217395;511879
1/03/2024; Comunidad de Madrid;Hotelera;Residentes en Espana;1028122;568993
1/03/2024; Region de Murcia;Albergues;Residentes en el Extranjero;3292;851
1/03/2024; Region de Murcia;Albergues;Residentes en Espana;2488;1265
1/03/2024; Region de Murcia;Alojamientos de Turismo Rural;Residentes en el Extranjero;1070;215
1/03/2024; Region de Murcia;Alojamientos de Turismo Rural;Residentes en Espana;8550;3398
1/03/2024; Region de Murcia;Apartamentos Turisticos;Residentes en el Extranjero;18161;2464
1/03/2024; Region de Murcia;Apartamentos Turisticos;Residentes en Espana;30038;6471
1/03/2024; Region de Murcia;Campings;Residentes en el Extranjero;100501;7501
1/03/2024; Region de Murcia;Campings;Residentes en Espana;40443;9483
1/03/2024; Region de Murcia;Hotelera;Residentes en el Extranjero;57277;21837
1/03/2024; Region de Murcia;Hotelera;Residentes en Espana;220789;96585
1/03/2024; Comunidad Foral de Navarra;Albergues;Residentes en el Extranjero;11848;11424
1/03/2024; Comunidad Foral de Navarra;Albergues;Residentes en Espana;20655;12964
1/03/2024; Comunidad Foral de Navarra;Alojamientos de Turismo Rural;Residentes en el Extranjero;1651;814
1/03/2024; Comunidad Foral de Navarra;Alojamientos de Turismo Rural;Residentes en Espana;25538;8971
1/03/2024; Comunidad Foral de Navarra;Apartamentos Turisticos;Residentes en el Extranjero;6448;1707
1/03/2024; Comunidad Foral de Navarra;Apartamentos Turisticos;Residentes en Espana;22097;12098
1/03/2024; Comunidad Foral de Navarra;Campings;Residentes en el Extranjero;3701;1646
1/03/2024; Comunidad Foral de Navarra;Campings;Residentes en Espana;37689;8029
1/03/2024; Comunidad Foral de Navarra;Hotelera;Residentes en el Extranjero;29289;17079
1/03/2024; Comunidad Foral de Navarra;Hotelera;Residentes en Espana;120683;63952
1/03/2024; Pais Vasco;Albergues;Residentes en el Extranjero;13794;9406
1/03/2024; Pais Vasco;Albergues;Residentes en Espana;27075;17050
1/03/2024; Pais Vasco;Alojamientos de Turismo Rural;Residentes en el Extranjero;5911;2295
1/03/2024; Pais Vasco;Alojamientos de Turismo Rural;Residentes en Espana;28578;12098
1/03/2024; Pais Vasco;Apartamentos Turisticos;Residentes en el Extranjero;21071;5333
1/03/2024; Pais Vasco;Apartamentos Turisticos;Residentes en Espana;42324;13745
1/03/2024; Pais Vasco;Campings;Residentes en el Extranjero;18186;9556
1/03/2024; Pais Vasco;Campings;Residentes en Espana;29525;8041
1/03/2024; Pais Vasco;Hotelera;Residentes en el Extranjero;222351;112244
1/03/2024; Pais Vasco;Hotelera;Residentes en Espana;335750;183842
1/03/2024; La Rioja;Albergues;Residentes en el Extranjero;222;197
1/03/2024; La Rioja;Albergues;Residentes en Espana;3162;2353
1/03/2024; La Rioja;Alojamientos de Turismo Rural;Residentes en el Extranjero;945;479
1/03/2024; La Rioja;Alojamientos de Turismo Rural;Residentes en Espana;5616;2084
1/03/2024; La Rioja;Apartamentos Turisticos;Residentes en el Extranjero;864;254
1/03/2024; La Rioja;Apartamentos Turisticos;Residentes en Espana;10325;4538
1/03/2024; La Rioja;Hotelera;Residentes en el Extranjero;11238;6547
1/03/2024; La Rioja;Hotelera;Residentes en Espana;69201;39644
1/03/2024; Ceuta;Hotelera;Residentes en el Extranjero;2622;1536
1/03/2024; Ceuta;Hotelera;Residentes en Espana;8474;3801
1/03/2024; Melilla;Hotelera;Residentes en el Extranjero;821;438
1/03/2024; Melilla;Hotelera;Residentes en Espana;7996;3305
1/04/2024; Andalucia;Albergues;Residentes en el Extranjero;64198;28642
1/04/2024; Andalucia;Albergues;Residentes en Espana;53347;18084
1/04/2024; Andalucia;Alojamientos de Turismo Rural;Residentes en el Extranjero;73596;15122
1/04/2024; Andalucia;Alojamientos de Turismo Rural;Residentes en Espana;35930;17225
1/04/2024; Andalucia;Apartamentos Turisticos;Residentes en el Extranjero;568382;147789
1/04/2024; Andalucia;Apartamentos Turisticos;Residentes en Espana;279400;100695
1/04/2024; Andalucia;Campings;Residentes en el Extranjero;206517;57510
1/04/2024; Andalucia;Campings;Residentes en Espana;239910;44609
1/04/2024; Andalucia;Hotelera;Residentes en el Extranjero;2926224;973352
1/04/2024; Andalucia;Hotelera;Residentes en Espana;1910803;874296
1/04/2024; Aragon;Albergues;Residentes en el Extranjero;1085;596
1/04/2024; Aragon;Albergues;Residentes en Espana;12806;6473
1/04/2024; Aragon;Alojamientos de Turismo Rural;Residentes en el Extranjero;5370;1976
1/04/2024; Aragon;Alojamientos de Turismo Rural;Residentes en Espana;38080;15784
1/04/2024; Aragon;Apartamentos Turisticos;Residentes en el Extranjero;13515;2487
1/04/2024; Aragon;Apartamentos Turisticos;Residentes en Espana;26585;9668
1/04/2024; Aragon;Campings;Residentes en el Extranjero;32651;13712
1/04/2024; Aragon;Campings;Residentes en Espana;39197;14429
1/04/2024; Aragon;Hotelera;Residentes en el Extranjero;99959;55663
1/04/2024; Aragon;Hotelera;Residentes en Espana;307284;168129
1/04/2024; Principado de Asturias;Albergues;Residentes en el Extranjero;9545;8755
1/04/2024; Principado de Asturias;Albergues;Residentes en Espana;5482;3792
1/04/2024; Principado de Asturias;Alojamientos de Turismo Rural;Residentes en el Extranjero;7588;4427
1/04/2024; Principado de Asturias;Alojamientos de Turismo Rural;Residentes en Espana;25470;12462
